subnum,group,session,tod,block,trial,targ,foil,studytime,rt,order,resp,corr
EJS,B,2,2,1,27,1000101010001111101010000,0000101010101111101010000,1005,543,0,<rshift>,1
EJS,B,2,2,1,28,0011010100001001101101111,0011010100001001110101111,1005,947,1,<lshift>,1
EJS,B,2,2,1,29,0011000101001001011010110,1010000101001001011010110,1005,620,1,<lshift>,1
EJS,B,2,2,1,30,0011101101011110000101010,0011101101011111000001010,1005,968,1,<lshift>,1
EJS,B,2,2,1,31,0011000111010101101010010,0001000111010101101110010,1005,657,1,<lshift>,1
EJS,B,2,2,1,32,0001001010000101101111010,0001001010000101111110010,1005,937,0,<rshift>,1
EJS,B,2,2,1,33,0000101001010011110011011,0010101001010011110011010,1005,920,0,<rshift>,1
EJS,B,2,2,1,34,0111001000011011110010101,0111001000011101110010101,1005,767,1,<lshift>,1
EJS,B,2,2,1,35,1110100111110001001001100,1110100111110001001000110,1006,1078,1,<lshift>,1
EJS,B,3,4,7,1,1010100111011100001100100,1010100111010100011100100,1009,1073,0,<lshift>,0
EJS,B,3,4,7,2,0000110100110110011101000,0000110100111110011100000,1005,735,0,<rshift>,1
EJS,B,3,4,7,3,1100010110011011101000101,1110010110011011100000101,1005,709,1,<lshift>,1
EJS,B,3,4,7,4,1001010100100100110111000,1000011100100100110111000,1004,771,1,<lshift>,1
EJS,B,3,4,7,5,1101101100000110101100110,1101101100000110111100010,1006,780,0,<lshift>,0
EJS,B,3,4,7,6,1101101000001010001111101,1101101100001010000111101,1005,600,0,<rshift>,1
EJS,B,3,4,7,7,1011011111001110000000101,1010011111001111000000101,1007,682,0,<lshift>,0
EJS,B,3,4,7,8,1100011000011010011110101,1100011100010010011110101,1006,847,0,<rshift>,1
EJS,B,3,4,7,9,1010001110010100110001001,1010001110010000110101001,1004,620,0,<rshift>,1
EJS,B,3,4,7,10,1100011111001000100100011,1100111111000000100100011,1005,620,0,<rshift>,1
EJS,B,3,4,7,11,0111000010000101010100111,0111000010000001010101111,1005,700,0,<rshift>,1
EJS,B,3,4,7,12,1001000100000111111110101,1001000100010111011110101,1005,981,0,<rshift>,1
EJS,B,3,4,7,13,0011101001011101100000011,0111101001011101100000001,1005,729,1,<lshift>,1
EJS,B,3,4,7,14,0110001001010100011010101,0100001101010100011010101,1004,991,1,<lshift>,1
EJS,B,3,4,7,15,1100001001011101011001101,1100001001011100011001111,1005,765,0,<rshift>,1
EJS,B,3,4,7,16,1010010000000110111101011,1010011000000110110101011,1004,839,0,<rshift>,1
EJS,B,3,4,7,17,0011010100011000110001101,0011110100011000110001001,1005,874,0,<lshift>,0
EJS,B,3,4,7,18,1000111101100110100100110,1000111001100110101100110,1005,940,0,<lshift>,0
EJS,B,3,4,7,19,1101110000000011110000011,1101110010000011110000010,1006,1287,0,<lshift>,0
EJS,B,3,4,7,20,1101000011010001001110101,1101000011000001011110101,1006,648,1,<lshift>,1
EJS,B,3,4,7,21,1000100010000110100111101,1000100010100110100011101,1005,1019,0,<lshift>,0
EJS,B,3,4,7,22,1100001011000011110110110,1100001011010011110010110,1005,829,0,<rshift>,1
EJS,B,3,4,7,23,1100111101011010001010001,1100111101011000011010001,1005,1289,0,<rshift>,1
EJS,B,3,4,7,24,1011011011100100100100001,1011011110100100100100001,1005,802,0,<rshift>,1
EJS,B,3,4,7,25,1011010000010111010110101,1011010000110111010010101,1004,875,1,<rshift>,0
EJS,B,3,4,7,26,0100011000010000010111111,0100011001010000010101111,1005,674,1,<lshift>,1
EJS,B,3,4,7,27,0001101101101010010110000,0000101101101010010111000,1005,551,1,<lshift>,1
EJS,B,3,4,7,28,0011010111000101001011001,0111010111000101001001001,1005,863,1,<lshift>,1
EJS,B,3,4,7,29,0000100100011011101110010,0100100100010011101110010,1005,566,1,<lshift>,1
EJS,B,3,4,7,30,1001010101100110100100011,1001010001100110100110011,1005,698,0,<rshift>,1
EJS,B,3,4,7,31,0000101100101000101110111,0000101100101000111110110,1005,880,1,<lshift>,1
EJS,B,3,4,7,32,0111101010010101011000001,0111101010110001011000001,1004,571,1,<rshift>,0
EJS,B,3,4,7,33,0010110000001011100101011,1010110000000011100101011,1005,684,1,<lshift>,1
EJS,B,3,4,7,34,0111010101000001100010101,0111010101010001100010001,1005,691,0,<lshift>,0
EJS,B,3,4,7,35,0100111000001110011011100,0000111000001110011111100,1005,719,1,<lshift>,1
EJS,B,4,3,3,1,1101011011010000000001111,1101001011010000100001111,1004,648,1,<rshift>,0
EJS,B,4,3,3,2,0000111111001001010010101,0000111111001010010010101,1005,806,0,<rshift>,1
EJS,B,4,3,3,3,0001101111101100000110000,0001111111101100000100000,1005,598,0,<rshift>,1
EJS,B,4,3,3,4,1010100010110100011010101,1010110010110100011000101,1004,1146,1,<lshift>,1
EJS,B,4,3,3,5,0100010010110110100010110,0100010011110110100010100,1004,1652,1,<rshift>,0
EJS,B,4,3,3,6,0001100111000101001101010,1001100111000100001101010,1005,764,1,<lshift>,1
EJS,B,4,3,3,7,1101111000101000110110001,1111111000101000110110000,1004,927,0,<lshift>,0
EJS,B,4,3,3,8,0011110100001011010110011,0011110100000011110110011,1005,748,0,<rshift>,1
EJS,B,4,3,3,9,1100110001010010010010111,1100010001011010010010111,1004,907,1,<lshift>,1
EJS,B,4,3,3,10,1000100111000110111010100,1000110111000110111010000,1005,907,0,<lshift>,0
EJS,B,4,3,3,11,0110010001100111001010100,0100010001101111001010100,1005,1403,1,<rshift>,0
EJS,B,4,3,3,12,0000111101100000110010110,0000111101100001110000110,1005,702,0,<rshift>,1
EJS,B,4,3,3,13,1001010110000111100001001,1001010110000111100010001,1005,981,0,<rshift>,1
EJS,B,4,3,3,14,0011111000110010000011010,0011111000110010001001010,1005,900,1,<lshift>,1
EJS,B,4,3,3,15,1011101000111011000100011,1011101000111011000001011,1004,877,0,<lshift>,0
EJS,B,4,3,3,16,1010101110110101001000011,1010001110111101001000011,1005,1037,0,<rshift>,1
EJS,B,4,3,3,17,0111000010011001000101111,0111000010011001001101101,1004,753,0,<rshift>,1
EJS,B,4,3,3,18,1001000001011111010011000,0001000001011111011011000,1005,925,1,<lshift>,1
EJS,B,4,3,3,19,0001100011001101010111011,0001100011001101010111101,1004,1012,1,<lshift>,1
EJS,B,4,3,3,20,0001001011010110101100010,0001001001010110101100110,1005,821,0,<rshift>,1
EJS,B,4,3,3,21,1011100011001101100100001,1011100011011101100100000,1004,1431,0,<rshift>,1
EJS,B,4,3,3,22,1011010101100101100001000,1011010101101001100001000,1005,1385,1,<rshift>,0
EJS,B,4,3,3,23,0010010011110111010110000,0010010001110111011110000,1004,902,0,<rshift>,1
EJS,B,4,3,3,24,0110111001000101001110001,0110111101000101001100001,1005,1634,1,<lshift>,1
EJS,B,4,3,3,25,0110111000010100111100001,0010111010010100111100001,1004,862,1,<rshift>,0
EJS,B,4,3,3,26,1100011110000111010010001,1100011110000111110000001,1004,730,1,<rshift>,0
EJS,B,4,3,3,27,0110111000010001011011010,0110011010010001011011010,1005,856,0,<rshift>,1
EJS,B,4,3,3,28,0111110110000010110010110,1111110110000010100010110,1004,806,0,<rshift>,1
EJS,B,4,3,3,29,1001100110101110100010011,1001000110101110110010011,1004,747,0,<rshift>,1
EJS,B,4,3,3,30,0110110110000011001001001,0110110100010011001001001,1005,847,0,<rshift>,1
EJS,B,4,3,3,31,0001000111001011111100110,0001000011011011111100110,1005,882,1,<lshift>,1
EJS,B,4,3,3,32,0011101110101101000011100,0011101110001111000011100,1005,672,0,<rshift>,1
EJS,B,4,3,3,33,0111110011001001110000011,0111110011001011100000011,1004,844,0,<rshift>,1
EJS,B,4,3,3,34,0011101110100101011000000,0011101110100101010010000,1004,646,0,<rshift>,1
EJS,B,4,3,3,35,1111100001000110111010010,1101100001000110111011010,1004,1141,1,<rshift>,0
EJS,B,5,1,3,1,0011000101101001001101010,0111000101101001001101000,1004,694,1,<rshift>,0
EJS,B,5,1,3,2,0100110110100011010101000,0100110110100010010101100,1005,968,0,<rshift>,1
EJS,B,5,1,3,3,1000000101110100100011101,1000010101110100100011001,1005,589,1,<rshift>,0
EJS,B,5,1,3,4,1001100100001010010001111,1001100100001000110001111,1005,1208,1,<lshift>,1
EJS,B,5,1,3,5,0110111101001100001011100,0110111101001110000011100,1005,960,0,<rshift>,1
EJS,B,5,1,3,6,1010100101011110100100011,1010100111010110100100011,1005,609,0,<rshift>,1
EJS,B,5,1,3,7,0100111010001100101101010,0100101010101100101101010,1005,843,1,<rshift>,0
EJS,B,5,1,3,8,0101010001000100111111000,0100010001000101111111000,1005,1012,0,<rshift>,1
EJS,B,5,1,3,9,0011011100001111010010100,0011011100001011011010100,1014,573,1,<rshift>,0
EJS,B,5,1,3,10,1111011100110011110000000,1111010100110011110100000,1005,706,0,<lshift>,0
EJS,B,5,1,3,11,0100101101010010100001110,0100101100010010101001110,1005,847,1,<lshift>,1
EJS,B,5,1,3,12,0010110111100100011000001,0010110111100100010000101,1004,720,0,<rshift>,1
EJS,B,5,1,3,13,0111110100110010010101000,0111010100110010110101000,1005,1145,0,<rshift>,1
EJS,B,5,1,3,14,0100100000111101110101011,0100000000111101111101011,1005,757,1,<lshift>,1
EJS,B,5,1,3,15,1110011110010010101000000,1110011111000010101000000,1005,1302,0,<rshift>,1
EJS,B,5,1,3,16,0011000110011001110101100,0011000110010001110101110,1004,724,0,<rshift>,1
EJS,B,5,1,3,17,1101010101010011000110100,1101010101110011000010100,1005,621,0,<rshift>,1
EJS,B,5,1,3,18,1000001100111101110010101,1001001100111101010010101,1005,1039,1,<rshift>,0
EJS,B,5,1,3,19,0001111001000000100111111,0011101001000000100111111,1005,565,0,<lshift>,0
EJS,B,5,1,3,20,1010011100001110011100001,1010001100001110011100011,1004,729,0,<rshift>,1
EJS,B,5,1,3,21,0110010101100100010101001,0100010101100100110101001,1005,989,1,<rshift>,0
EJS,B,5,1,3,22,1110100010110011010100110,1110100010010011011100110,1004,920,0,<rshift>,1
EJS,B,5,1,3,23,1011111010011001000001100,0011111010011001000001110,1005,609,0,<rshift>,1
EJS,B,5,1,3,24,1110101001001010101001001,1110101001000110101001001,1004,604,0,<rshift>,1
EJS,B,5,1,3,25,0110001000101101100110111,0110001010101101100110011,1004,851,1,<lshift>,1
EJS,B,5,1,3,26,0110010011000001010011011,0110010011000001110001011,1004,1150,0,<lshift>,0
EJS,B,5,1,3,27,1100001110011010010010010,1100001110101010010010010,1005,557,1,<rshift>,0
EJS,B,5,1,3,28,1001010000000000111101111,1001010000001000111101011,1005,576,1,<rshift>,0
EJS,B,5,1,3,29,1001101100110101010011001,1001100100110101010011011,1004,783,0,<lshift>,0
EJS,B,5,1,3,30,0011010100111001010101011,0011011100111000010101011,1005,959,1,<lshift>,1
EJS,B,5,1,3,31,1100111100000011001000110,1100111100000011101000010,1005,1022,1,<lshift>,1
EJS,B,5,1,3,32,1111110000010001101010011,1111100010010001101010011,1005,908,0,<rshift>,1
EJS,B,5,1,3,33,0100100011111100010001100,0000100011111100010001110,1005,769,0,<rshift>,1
EJS,B,5,1,3,34,1011100001010100111110001,1011100001100100111110001,1005,1076,1,<lshift>,1
EJS,B,5,1,3,35,0101101001110001010001100,0101101101100001010001100,1004,969,1,<lshift>,1
Z13,B,10,4,4,1,0111001100100011011001010,0111001100101011010001010,1012,2196,0,<rshift>,1
Z13,B,10,4,4,2,0001010110101011011100100,0001000110101011111100100,1012,2159,0,<rshift>,1
Z13,B,10,4,4,3,0100010010000110111101101,0000010010100110111101101,1011,2565,0,<lshift>,0
Z13,B,10,4,4,4,1101001010000011101011000,1101001010000101101011000,1011,1413,1,<lshift>,1
Z13,B,10,4,4,5,1101101100111001100000110,1101101100111001100100100,1011,1363,0,<lshift>,0
Z13,B,10,4,4,6,0111110001101010011000010,0101111001101010011000010,1011,983,0,<rshift>,1
Z13,B,10,4,4,7,1000011110010010010110010,1100001110010010010110010,1011,2303,1,<lshift>,1
Z13,B,10,4,4,8,0000101001111011111010000,0000101000111011111011000,1011,1918,1,<lshift>,1
Z13,B,10,4,4,9,0110000100011111111001010,0110000100011011111101010,1011,2010,0,<rshift>,1
Z13,B,10,4,4,10,1110001110001000100111001,1100001110001100100111001,1011,1146,1,<lshift>,1
Z13,B,10,4,4,11,1100001000100111010111010,1100001010100101010111010,1011,1290,0,<rshift>,1
Z13,B,10,4,4,12,0110011011001110100100011,0110001011001110110100011,1011,1533,0,<rshift>,1
Z13,B,10,4,4,13,1011100000110100100110001,1011100000111100100110000,1012,876,0,<rshift>,1
Z13,B,10,4,4,14,0001000111111010111110000,0001000110111010111110100,1012,933,1,<lshift>,1
Z13,B,10,4,4,15,0111010011011010110000100,0111010011011110100000100,1012,647,0,<rshift>,1
Z13,B,10,4,4,16,0010101100101010111110010,0000101100101010111111010,1012,1364,1,<lshift>,1
Z13,B,10,4,4,17,0101101011000110100001011,0101001111000110100001011,1011,664,0,<rshift>,1
Z13,B,10,4,4,18,0011011100010100010010011,0001011100110100010010011,1011,1259,0,<rshift>,1
Z13,B,10,4,4,19,1101110000110010100100111,1101110001010010100100111,1012,747,1,<lshift>,1
Z13,B,10,4,4,20,0011110111010001011000100,0011110111010001101000100,1012,1020,0,<rshift>,1
Z13,B,10,4,4,21,0011110010001110011101000,0011110010001100011101010,1012,781,0,<rshift>,1
Z13,B,10,4,4,22,0101101010111011000110100,0101001010111011010110100,1012,1256,0,<rshift>,1
Z13,B,10,4,4,23,1001100011100010000111101,0001101011100010000111101,1012,716,1,<lshift>,1
Z13,B,10,4,4,24,1010000000100111001011110,1010010000100101001011110,1012,1668,0,<rshift>,1
Z13,B,10,4,4,25,0110010111101011110100000,0110010111101011100101000,1011,807,0,<rshift>,1
Z13,B,10,4,4,26,1110101100110010100000100,1110111100010010100000100,1012,848,0,<rshift>,1
Z13,B,10,4,4,27,0000101100100100111101011,0000111100100100111100011,1011,807,0,<rshift>,1
Z13,B,10,4,4,28,0001101000101110011110001,0001101000111010011110001,1011,1318,1,<lshift>,1
Z13,B,10,4,4,29,1010111100110110100010000,0010111100110110100010100,1011,2105,1,<lshift>,1
Z13,B,10,4,4,30,1100011110001110100010001,1100011110001111000010001,1011,664,0,<rshift>,1
Z13,B,10,4,4,31,0100101101100110010011000,0100101100100110010011001,1011,1400,0,<rshift>,1
Z13,B,10,4,4,32,0110011110110000011000001,0110011100110000011100001,1011,738,0,<rshift>,1
Z13,B,10,4,4,33,0010000101111100010111001,0010000101111100011111000,1011,578,1,<lshift>,1
Z13,B,10,4,4,34,0011111111000001101100001,0011111101100001101100001,1011,1113,0,<rshift>,1
Z13,B,10,4,4,35,0001001010101011111100011,0001001011101001111100011,1011,890,0,<rshift>,1
Z13,B,11,3,2,1,1001001111011001000010110,1000001111011001100010110,1009,1025,1,<rshift>,0
Z13,B,11,3,2,2,0110010100101110001001111,0111010100001110001001111,1010,1049,1,<rshift>,0
Z13,B,11,3,2,3,0001111001010101010001100,0011111001010100010001100,1012,1618,0,<rshift>,1
Z13,B,11,3,2,4,0101101100111010100000010,0101101100111010100100000,1010,1572,0,<rshift>,1
Z13,B,11,3,2,5,0000001100110000111111101,0000001100110010111111001,1010,1066,1,<lshift>,1
Z13,B,11,3,2,6,0011100011110110011000011,0011000011110110011000111,1010,2640,1,<rshift>,0
Z13,B,11,3,2,7,0000010110110011010011010,0000110110110011010001010,1010,1129,1,<lshift>,1
Z13,B,11,3,2,8,1101100110110000100101110,1101100110111000100001110,1009,892,1,<lshift>,1
Z13,B,11,3,2,9,1111011000000110011100010,1110011100000110011100010,1010,896,1,<lshift>,1
Z13,B,11,3,2,10,0110001100011111110001000,0100001100011111110011000,1010,866,0,<rshift>,1
Z13,B,11,3,2,11,1011100101010010001001011,1111100001010010001001011,1010,889,0,<rshift>,1
Z13,B,11,3,2,12,0111011110001010001100000,0111011100001010001100100,1010,674,0,<rshift>,1
Z13,B,11,3,2,13,1000010001101000111111010,1000010101101000101111010,1010,737,1,<lshift>,1
Z13,B,11,3,2,14,1100100001001011111101010,1101100001000011111101010,1009,636,1,<lshift>,1
Z13,B,11,3,2,15,1110110010101001100100100,1110110010100001110100100,1010,601,0,<rshift>,1
Z13,B,11,3,2,16,0111001100111001100111000,0111101100111001100101000,1010,828,0,<lshift>,0
Z13,B,11,3,2,17,0100110110110000111101001,0100111110110000111100001,1009,1087,0,<rshift>,1
Z13,B,11,3,2,18,1110010110001100101010000,1110011110001100001010000,1010,770,0,<rshift>,1
Z13,B,11,3,2,19,0010100111001110100011101,0011100110001110100011101,1009,800,0,<rshift>,1
Z13,B,11,3,2,20,0000110111011001000110011,1000110110011001000110011,1009,934,1,<lshift>,1
Z13,B,11,3,2,21,1011001110010101110000000,1011011010010101110000000,1010,733,0,<rshift>,1
Z13,B,11,3,2,22,1101010010001001011111100,1101110010001001011111000,1010,881,1,<lshift>,1
Z13,B,11,3,2,23,0111011100000111100011010,0111011110000111100001010,1009,889,1,<lshift>,1
Z13,B,11,3,2,24,1101101010100101100101000,1001101010100101100101010,1009,1021,0,<rshift>,1
Z13,B,11,3,2,25,0011010111000000111000111,0011010111000010111000101,1010,1105,0,<rshift>,1
Z13,B,11,3,2,26,0011110010001111001100110,1011110010001111001100100,1010,1588,1,<lshift>,1
Z13,B,11,3,2,27,0110100100100010101101110,1110100100100010100101110,1009,852,0,<rshift>,1
Z13,B,11,3,2,28,0001111001101011011010001,0001101001101011011010101,1010,1022,0,<rshift>,1
Z13,B,11,3,2,29,0110100111101101010011000,0110100111101101001011000,1010,946,0,<rshift>,1
Z13,B,11,3,2,30,0101011000101001001101011,0101010000101001101101011,1009,1303,1,<rshift>,0
Z13,B,11,3,2,31,0010011110000110011100011,0010011110000110011000111,1009,1201,0,<rshift>,1
Z13,B,11,3,2,32,1101000001010101101100010,1101000101010101101100000,1010,1178,0,<rshift>,1
Z13,B,11,3,2,33,1000111000101110111000110,1000111000111110111000010,1010,801,1,<lshift>,1
Z13,B,11,3,2,34,1101111011010011001001000,1101111011000011011001000,1010,856,0,<rshift>,1
Z13,B,11,3,2,35,0100101000010101101110011,0100101000010001111110011,1009,631,0,<rshift>,1
Z13,B,12,1,6,1,0001001010101010101001110,0001001010101010101001011,1006,553,0,<rshift>,1
Z13,B,12,1,6,2,0111011011000110011000001,0111011011000110011010000,1006,1369,0,<rshift>,1
Z13,B,12,1,6,3,0100100010010110110101010,0100100011010110110101000,1006,973,0,<rshift>,1
Z13,B,12,1,6,4,1101000010001001101110010,1001000010011001101110010,1005,2280,0,<lshift>,0
Z13,B,12,1,6,5,0100010101101001010111110,0100010101101001110111010,1006,1050,0,<rshift>,1
Z13,B,12,1,6,6,0100001011111101010010001,0100001010111101110010001,1005,668,1,<lshift>,1
Z13,B,12,1,6,7,1101110001111010001110000,1100110101111010001110000,1005,1301,0,<rshift>,1
Z13,B,12,1,6,8,0000110011100000001110111,0100010011100000001110111,1006,1229,1,<lshift>,1
Z13,B,12,1,6,9,1111110100010001111001000,1111110101000001111001000,1005,1068,0,<rshift>,1
Z13,B,12,1,6,10,0010011101011111010000011,1010011101011111010000010,1005,916,0,<rshift>,1
Z13,B,12,1,6,11,0001111000110011001010100,0001111000110011011010000,1006,1324,1,<lshift>,1
Z13,B,12,1,6,12,1000010001110010110010011,1000100001110010110010011,1006,1869,1,<lshift>,1
Z13,B,12,1,6,13,0001110100100100001101101,0001110100101100001100101,1006,1572,1,<lshift>,1
Z13,B,12,1,6,14,1101110000100111010100001,1101100010100111010100001,1005,1198,1,<lshift>,1
Z13,B,12,1,6,15,1001100111011001011000110,1001100111001001011100110,1006,1593,0,<rshift>,1
Z13,B,12,1,6,16,0011000101110010010010011,0011100101110010010010001,1006,1070,0,<rshift>,1
Z13,B,12,1,6,17,0011100100100111001001010,0011100100100111001000110,1006,1188,0,<rshift>,1
Z13,B,12,1,6,18,0011111111010001101000010,0001111111010001111000010,1006,971,0,<rshift>,1
Z13,B,12,1,6,19,1110010111100001010011010,1110010111110001010011000,1004,1084,0,<rshift>,1
Z13,B,12,1,6,20,0010011001100010111110100,0010011001110010110110100,1006,1014,1,<lshift>,1
Z13,B,12,1,6,21,0010010011011000011100011,0010000011011100011100011,1006,1100,0,<rshift>,1
Z13,B,12,1,6,22,0001011100111001110010001,0001011000111011110010001,1006,725,1,<lshift>,1
Z13,B,12,1,6,23,0001100111001010101010001,0001100111101010101000001,1006,933,0,<rshift>,1
Z13,B,12,1,6,24,0010011001010111010100100,1000011001010111010100100,1006,1149,0,<rshift>,1
Z13,B,12,1,6,25,0101100010110110011010001,0101001010110110011010001,1006,837,1,<lshift>,1
Z13,B,12,1,6,26,1011011011000000001111001,1011011011000000011111000,1006,1389,1,<rshift>,0
Z13,B,12,1,6,27,1101000101001100000001111,0101000101101100000001111,1006,3716,1,<lshift>,1
Z13,B,12,1,6,28,1010110100011100101001110,1010110100010100101001111,1005,2117,0,<rshift>,1
Z13,B,12,1,6,29,1110110011001000100100011,1010110011001010100100011,1005,1876,0,<rshift>,1
Z13,B,12,1,6,30,1111100110001000110110000,1111100110001000010110001,1005,637,1,<lshift>,1
Z13,B,12,1,6,31,0110000101011001111001001,0100010101011001111001001,1005,1192,1,<lshift>,1
Z13,B,12,1,6,32,1111001010010001000011111,1101101010010001000011111,1005,1203,1,<lshift>,1
Z13,B,12,1,6,33,1000101100001111101000110,1000101000101111101000110,1006,1646,1,<lshift>,1
Z13,B,12,1,6,34,0010110100001001010011011,0011110100001001010011001,1006,1324,1,<lshift>,1
Z13,B,12,1,6,35,0000001100101010011111100,0000001000111010011111100,1006,1166,1,<lshift>,1
Z13,B,1,2,6,1,0010101010001010001111011,0010101010100010001111011,1010,612,1,<lshift>,1
Z13,B,1,2,6,2,1001010101101011000110011,1001010111101011000110001,1010,802,1,<lshift>,1
Z13,B,1,2,6,3,0101100000011001001111001,0101000000011101001111001,1009,835,1,<lshift>,1
Z13,B,1,2,6,4,1110011010000011001000110,0110011010000011011000110,1009,566,1,<lshift>,1
Z13,B,1,2,6,5,0110110110100101100011010,0110010110100111100011010,1010,876,1,<rshift>,0
Z13,B,1,2,6,6,1000010011001001001111010,1000010011001001011011010,1009,1473,0,<rshift>,1
Z13,B,1,2,6,7,0000011000001110011110110,0001011000000110011110110,1010,1008,1,<lshift>,1
Z13,B,1,2,6,8,0111011011000101110010010,0111011011000101110010001,1011,1734,0,<rshift>,1
Z13,B,1,2,6,9,0001011101011101010110010,0000011101011101110110010,1009,1102,0,<rshift>,1
Z13,B,1,2,6,10,1110001001010011101110010,1110011001010011100110010,1009,1788,1,<lshift>,1
Z13,B,1,2,6,11,1100100110001101000100101,1100100110001101010000101,1009,1204,0,<rshift>,1
Z13,B,1,2,6,12,0100101100110110000110001,0101101100110100000110001,1009,1300,0,<rshift>,1
Z13,B,1,2,6,13,0001110000111010010101110,0101110000111010010101100,1010,2090,0,<rshift>,1
Z13,B,1,2,6,14,1011000011010101100101110,1101000011010101100101110,1010,1134,0,<rshift>,1
Z13,B,1,2,6,15,0100111010010101000111101,0100110010011101000111101,1009,1032,1,<lshift>,1
Z13,B,1,2,6,16,0011010101011100100111000,0011011101001100100111000,1009,1087,1,<lshift>,1
Z13,B,1,2,6,17,0100111101001101011001000,0100111101011001011001000,1010,657,1,<lshift>,1
Z13,B,1,2,6,18,1100101011000100011110110,1100111001000100011110110,1010,1505,1,<lshift>,1
Z13,B,1,2,6,19,1110000100011100010100110,1110000100011101010100010,1010,849,1,<lshift>,1
Z13,B,1,2,6,20,1101101110010000011111000,0101101110010000011111001,1010,1740,1,<rshift>,0
Z13,B,1,2,6,21,1001010011101000111110010,1011010011101000101110010,1009,1111,1,<lshift>,1
Z13,B,1,2,6,22,1010001101100010010111100,1010101101100000010111100,1009,807,0,<rshift>,1
Z13,B,1,2,6,23,0101011100001001010110100,0101011100001000010110101,1010,1096,0,<rshift>,1
Z13,B,1,2,6,24,0001011110110110010000110,0011011010110110010000110,1010,950,1,<lshift>,1
Z13,B,1,2,6,25,0001000011011111100100100,0001000011010111100110100,1009,747,1,<lshift>,1
Z13,B,1,2,6,26,0111100010101010011001011,0101110010101010011001011,1009,1168,0,<lshift>,0
Z13,B,1,2,6,27,1111000001111001000001101,1111001000111001000001101,1009,818,1,<rshift>,0
Z13,B,1,2,6,28,0101000110010101101010011,0101001110010100101010011,1010,1058,0,<rshift>,1
Z13,B,1,2,6,29,0101000111011011000100110,0111000011011011000100110,1010,913,0,<rshift>,1
Z13,B,1,2,6,30,0001111000010001101010110,0001101000110001101010110,1009,609,1,<rshift>,0
Z13,B,1,2,6,31,0110001100001110110001101,0110011100001010110001101,1010,1223,1,<lshift>,1
Z13,B,1,2,6,32,0011001100100110101101110,0111001100100100101101110,1009,1311,1,<lshift>,1
Z13,B,1,2,6,33,1001100101010001111001001,1001110100010001111001001,1009,1077,0,<rshift>,1
Z13,B,1,2,6,34,0001110111001000111100001,0001110111001000111001001,1010,948,0,<rshift>,1
Z13,B,1,2,6,35,0110101001100101101100011,0110101101100101100100011,1009,896,0,<rshift>,1
Z13,B,2,4,4,1,0000011100010000110111110,0000010100010000110111111,1016,1459,0,<rshift>,1
Z13,B,2,4,4,2,0101001111011100110011000,0101001111010100110111000,1013,821,0,<rshift>,1
Z13,B,2,4,4,3,0010111000101100001100011,0010111000101100001110001,1018,758,1,<lshift>,1
Z13,B,2,4,4,4,0000101001111000100110011,0000101001111000110100011,1014,1176,0,<rshift>,1
Z13,B,2,4,4,5,1000000110011011101000101,1000000100011011101000111,1013,967,0,<rshift>,1
Z13,B,2,4,4,6,0101100000101010010111101,0101100000101110010110101,1013,1145,1,<lshift>,1
Z13,B,2,4,4,7,1101101000100111000010100,1100101000100111100010100,1015,818,0,<rshift>,1
Z13,B,2,4,4,8,0100011101100001111001100,0100011101100011011001100,1011,970,1,<lshift>,1
Z13,B,2,4,4,9,1110011010000101110100010,1110011010001101100100010,1011,1327,0,<lshift>,0
Z13,B,2,4,4,10,0101101100101010010001001,0101101100100010010001011,1016,733,0,<rshift>,1
Z13,B,2,4,4,11,1001110101000000000111011,1101110101000000000011011,1010,752,1,<lshift>,1
Z13,B,2,4,4,12,0100011100010010100111011,0110011100010000100111011,1018,771,0,<rshift>,1
Z13,B,2,4,4,13,1000100101001010101100011,1000100110001010101100011,1015,519,0,<rshift>,1
Z13,B,2,4,4,14,1100101010001001011001011,1100101000001101011001011,1013,864,1,<lshift>,1
Z13,B,2,4,4,15,1001011110010010000011011,1011011010010010000011011,1016,785,1,<lshift>,1
Z13,B,2,4,4,16,1101010000110110110100010,1101010000110110010101010,1017,919,0,<rshift>,1
Z13,B,2,4,4,17,0011001011000010101010011,0011100011000010101010011,1014,531,1,<lshift>,1
Z13,B,2,4,4,18,1101110100000101011110100,1101110110000100011110100,1019,522,0,<rshift>,1
Z13,B,2,4,4,19,0111010101100000001001101,0111110100100000001001101,1015,613,0,<rshift>,1
Z13,B,2,4,4,20,1001010010000101111011110,1011010010000101101011110,1018,1022,1,<lshift>,1
Z13,B,2,4,4,21,0000010110001111110000110,0000010100001111110001110,1013,839,0,<lshift>,0
Z13,B,2,4,4,22,1101010110110010100000010,1101000110110010110000010,1014,680,0,<lshift>,0
Z13,B,2,4,4,23,0101110000011101100010111,0101110000011101001010111,1013,733,1,<lshift>,1
Z13,B,2,4,4,24,1111101100101010110000000,1011101100101010110000010,1011,1215,1,<rshift>,0
Z13,B,2,4,4,25,1001010011110011000001101,1100010011110011000001101,1018,602,1,<lshift>,1
Z13,B,2,4,4,26,1001100000110011010011001,1001100000110011010010101,1015,579,0,<rshift>,1
Z13,B,2,4,4,27,1100011010110000100000111,1100011010010000100100111,1014,615,1,<rshift>,0
Z13,B,2,4,4,28,1000111000001100100101111,1000111100000100100101111,1016,702,0,<rshift>,1
